id,period_start_art,period_end_art,period_start_utc,period_end_utc,min_value_c,max_value_c,avg_value_c,sample_count,created_at_art
1603,2026-08-24T04:07:55-03:00,2026-08-24T04:12:55-03:00,2026-08-24T07:07:55+00:00,2026-08-24T07:12:55+00:00,-15.875,-15.75,-15.80417,60,2026-08-24T04:10:45.634456-03:00
1604,2026-08-24T04:12:55-03:00,2026-08-24T04:17:55-03:00,2026-08-24T07:12:55+00:00,2026-08-24T07:17:55+00:00,-15.75,-15.5625,-15.66354,60,2026-08-24T04:15:45.813112-03:00
1605,2026-08-24T04:17:55-03:00,2026-08-24T04:22:55-03:00,2026-08-24T07:17:55+00:00,2026-08-24T07:22:55+00:00,-15.5625,-15.4375,-15.51875,60,2026-08-24T04:20:45.809702-03:00
1606,2026-08-24T04:22:55-03:00,2026-08-24T04:27:55-03:00,2026-08-24T07:22:55+00:00,2026-08-24T07:27:55+00:00,-15.4375,-15.3125,-15.38542,60,2026-08-24T04:25:45.874084-03:00
1607,2026-08-24T04:27:55-03:00,2026-08-24T04:32:55-03:00,2026-08-24T07:27:55+00:00,2026-08-24T07:32:55+00:00,-15.3125,-15.1875,-15.25833,60,2026-08-24T04:30:45.999077-03:00
1608,2026-08-24T04:32:55-03:00,2026-08-24T04:37:55-03:00,2026-08-24T07:32:55+00:00,2026-08-24T07:37:55+00:00,-15.1875,-15.0625,-15.13229,60,2026-08-24T04:35:46.294554-03:00
1609,2026-08-24T04:37:55-03:00,2026-08-24T04:42:55-03:00,2026-08-24T07:37:55+00:00,2026-08-24T07:42:55+00:00,-15.0625,-14.9375,-15.00313,60,2026-08-24T04:40:45.827436-03:00
1610,2026-08-24T04:42:55-03:00,2026-08-24T04:47:55-03:00,2026-08-24T07:42:55+00:00,2026-08-24T07:47:55+00:00,-14.9375,-14.8125,-14.88125,60,2026-08-24T04:45:46.196371-03:00
1611,2026-08-24T04:47:55-03:00,2026-08-24T04:52:55-03:00,2026-08-24T07:47:55+00:00,2026-08-24T07:52:55+00:00,-14.8125,-14.6875,-14.75625,60,2026-08-24T04:50:48.669157-03:00
1612,2026-08-24T04:52:55-03:00,2026-08-24T04:57:56-03:00,2026-08-24T07:52:55+00:00,2026-08-24T07:57:56+00:00,-14.6875,-14.5625,-14.64167,60,2026-08-24T04:55:46.394663-03:00
1613,2026-08-24T04:57:56-03:00,2026-08-24T05:02:56-03:00,2026-08-24T07:57:56+00:00,2026-08-24T08:02:56+00:00,-14.625,-14.375,-14.51042,60,2026-08-24T05:00:46.599151-03:00
1614,2026-08-24T05:02:56-03:00,2026-08-24T05:07:56-03:00,2026-08-24T08:02:56+00:00,2026-08-24T08:07:56+00:00,-18,-14.6875,-16.38125,60,2026-08-24T05:05:46.482543-03:00
1615,2026-08-24T05:07:56-03:00,2026-08-24T05:12:56-03:00,2026-08-24T08:07:56+00:00,2026-08-24T08:12:56+00:00,-19.75,-18,-19.00417,60,2026-08-24T05:10:46.280284-03:00
1616,2026-08-24T05:12:56-03:00,2026-08-24T05:17:56-03:00,2026-08-24T08:12:56+00:00,2026-08-24T08:17:56+00:00,-20.75,-19.8125,-20.31875,60,2026-08-24T05:15:46.378751-03:00
1617,2026-08-24T05:17:56-03:00,2026-08-24T05:22:56-03:00,2026-08-24T08:17:56+00:00,2026-08-24T08:22:56+00:00,-21,-19.3125,-20.34792,60,2026-08-24T05:20:45.976706-03:00
1618,2026-08-24T05:22:56-03:00,2026-08-24T05:27:56-03:00,2026-08-24T08:22:56+00:00,2026-08-24T08:27:56+00:00,-19.25,-17.875,-18.49479,60,2026-08-24T05:25:46.190296-03:00
1619,2026-08-24T05:27:56-03:00,2026-08-24T05:32:56-03:00,2026-08-24T08:27:56+00:00,2026-08-24T08:32:56+00:00,-17.875,-17.125,-17.46875,60,2026-08-24T05:30:46.293684-03:00
1620,2026-08-24T05:32:56-03:00,2026-08-24T05:37:56-03:00,2026-08-24T08:32:56+00:00,2026-08-24T08:37:56+00:00,-17.125,-16.6875,-16.91771,60,2026-08-24T05:35:46.813450-03:00
1621,2026-08-24T05:37:56-03:00,2026-08-24T05:42:56-03:00,2026-08-24T08:37:56+00:00,2026-08-24T08:42:56+00:00,-16.75,-16.4375,-16.56875,60,2026-08-24T05:40:46.238856-03:00
1622,2026-08-24T05:42:56-03:00,2026-08-24T05:47:56-03:00,2026-08-24T08:42:56+00:00,2026-08-24T08:47:56+00:00,-16.4375,-16.1875,-16.31875,60,2026-08-24T05:45:46.250913-03:00
1623,2026-08-24T05:47:56-03:00,2026-08-24T05:52:56-03:00,2026-08-24T08:47:56+00:00,2026-08-24T08:52:56+00:00,-16.1875,-16,-16.11667,60,2026-08-24T05:50:46.476245-03:00
1624,2026-08-24T05:52:56-03:00,2026-08-24T05:57:56-03:00,2026-08-24T08:52:56+00:00,2026-08-24T08:57:56+00:00,-16,-15.875,-15.94896,60,2026-08-24T05:55:46.826853-03:00
1625,2026-08-24T05:57:56-03:00,2026-08-24T06:02:56-03:00,2026-08-24T08:57:56+00:00,2026-08-24T09:02:56+00:00,-15.875,-15.75,-15.80104,60,2026-08-24T06:00:46.282253-03:00
1626,2026-08-24T06:02:56-03:00,2026-08-24T06:07:56-03:00,2026-08-24T09:02:56+00:00,2026-08-24T09:07:56+00:00,-15.75,-15.5625,-15.66771,60,2026-08-24T06:05:46.449392-03:00
1627,2026-08-24T06:07:56-03:00,2026-08-24T06:12:56-03:00,2026-08-24T09:07:56+00:00,2026-08-24T09:12:56+00:00,-15.625,-15.4375,-15.53125,60,2026-08-24T06:10:48.691281-03:00
1628,2026-08-24T06:12:56-03:00,2026-08-24T06:17:56-03:00,2026-08-24T09:12:56+00:00,2026-08-24T09:17:56+00:00,-15.4375,-15.3125,-15.4,60,2026-08-24T06:15:46.313820-03:00
1629,2026-08-24T06:17:56-03:00,2026-08-24T06:22:56-03:00,2026-08-24T09:17:56+00:00,2026-08-24T09:22:56+00:00,-15.3125,-15.1875,-15.26771,60,2026-08-24T06:20:46.426072-03:00
1630,2026-08-24T06:22:56-03:00,2026-08-24T06:27:56-03:00,2026-08-24T09:22:56+00:00,2026-08-24T09:27:56+00:00,-15.1875,-15.0625,-15.15104,60,2026-08-24T06:25:47.125411-03:00
1631,2026-08-24T06:27:56-03:00,2026-08-24T06:32:56-03:00,2026-08-24T09:27:56+00:00,2026-08-24T09:32:56+00:00,-15.0625,-14.9375,-15.02708,60,2026-08-24T06:30:46.349621-03:00
1632,2026-08-24T06:32:56-03:00,2026-08-24T06:37:56-03:00,2026-08-24T09:32:56+00:00,2026-08-24T09:37:56+00:00,-15,-14.875,-14.91354,60,2026-08-24T06:35:46.538649-03:00
1633,2026-08-24T06:37:56-03:00,2026-08-24T06:42:57-03:00,2026-08-24T09:37:56+00:00,2026-08-24T09:42:57+00:00,-14.875,-14.75,-14.80104,60,2026-08-24T06:40:46.354974-03:00
1634,2026-08-24T06:42:57-03:00,2026-08-24T06:47:57-03:00,2026-08-24T09:42:57+00:00,2026-08-24T09:47:57+00:00,-14.75,-14.625,-14.68437,60,2026-08-24T06:45:46.926909-03:00
1635,2026-08-24T06:47:57-03:00,2026-08-24T06:52:57-03:00,2026-08-24T09:47:57+00:00,2026-08-24T09:52:57+00:00,-14.625,-14.5,-14.57187,60,2026-08-24T06:50:46.605636-03:00
1636,2026-08-24T06:52:57-03:00,2026-08-24T06:57:57-03:00,2026-08-24T09:52:57+00:00,2026-08-24T09:57:57+00:00,-14.5,-14.375,-14.4625,60,2026-08-24T06:55:49.473869-03:00
1637,2026-08-24T06:57:57-03:00,2026-08-24T07:02:57-03:00,2026-08-24T09:57:57+00:00,2026-08-24T10:02:57+00:00,-16.5,-14.25,-15.0125,60,2026-08-24T07:00:47.276640-03:00
1638,2026-08-24T07:02:57-03:00,2026-08-24T07:07:57-03:00,2026-08-24T10:02:57+00:00,2026-08-24T10:07:57+00:00,-19.0625,-16.5625,-17.96042,60,2026-08-24T07:05:47.059927-03:00
1639,2026-08-24T07:07:57-03:00,2026-08-24T07:12:57-03:00,2026-08-24T10:07:57+00:00,2026-08-24T10:12:57+00:00,-20.3125,-19.0625,-19.74063,60,2026-08-24T07:10:47.266336-03:00
1640,2026-08-24T07:12:57-03:00,2026-08-24T07:17:57-03:00,2026-08-24T10:12:57+00:00,2026-08-24T10:17:57+00:00,-20.9375,-20.3125,-20.64167,60,2026-08-24T07:15:47.516107-03:00
1641,2026-08-24T07:17:57-03:00,2026-08-24T07:22:57-03:00,2026-08-24T10:17:57+00:00,2026-08-24T10:22:57+00:00,-20.3125,-18.3125,-19.19896,60,2026-08-24T07:20:47.158039-03:00
1642,2026-08-24T07:22:57-03:00,2026-08-24T07:27:57-03:00,2026-08-24T10:22:57+00:00,2026-08-24T10:27:57+00:00,-18.3125,-17.3125,-17.7625,60,2026-08-24T07:25:47.105241-03:00
1643,2026-08-24T07:27:57-03:00,2026-08-24T07:32:57-03:00,2026-08-24T10:27:57+00:00,2026-08-24T10:32:57+00:00,-17.3125,-16.8125,-17.04062,60,2026-08-24T07:30:46.756279-03:00
1644,2026-08-24T07:32:57-03:00,2026-08-24T07:37:58-03:00,2026-08-24T10:32:57+00:00,2026-08-24T10:37:58+00:00,-16.8125,-16.4375,-16.62188,60,2026-08-24T07:35:47.547075-03:00
1645,2026-08-24T07:37:58-03:00,2026-08-24T07:42:58-03:00,2026-08-24T10:37:58+00:00,2026-08-24T10:42:58+00:00,-16.5,-16.1875,-16.33958,60,2026-08-24T07:40:48.253189-03:00
1646,2026-08-24T07:42:58-03:00,2026-08-24T07:47:58-03:00,2026-08-24T10:42:58+00:00,2026-08-24T10:47:58+00:00,-16.1875,-16,-16.11979,60,2026-08-24T07:45:47.669300-03:00
1647,2026-08-24T07:47:58-03:00,2026-08-24T07:52:58-03:00,2026-08-24T10:47:58+00:00,2026-08-24T10:52:58+00:00,-16.0625,-15.875,-15.94583,60,2026-08-24T07:50:47.385592-03:00
1648,2026-08-24T07:52:58-03:00,2026-08-24T07:57:58-03:00,2026-08-24T10:52:58+00:00,2026-08-24T10:57:58+00:00,-15.875,-15.75,-15.80313,60,2026-08-24T07:55:47.033861-03:00
1649,2026-08-24T07:57:58-03:00,2026-08-24T08:02:58-03:00,2026-08-24T10:57:58+00:00,2026-08-24T11:02:58+00:00,-15.75,-15.625,-15.66771,60,2026-08-24T08:00:47.028282-03:00
1650,2026-08-24T08:02:58-03:00,2026-08-24T08:07:58-03:00,2026-08-24T11:02:58+00:00,2026-08-24T11:07:58+00:00,-15.625,-15.4375,-15.53646,60,2026-08-24T08:05:49.546128-03:00
1651,2026-08-24T08:07:58-03:00,2026-08-24T08:12:58-03:00,2026-08-24T11:07:58+00:00,2026-08-24T11:12:58+00:00,-15.5,-15.375,-15.41042,60,2026-08-24T08:10:47.272481-03:00
1652,2026-08-24T08:12:58-03:00,2026-08-24T08:17:58-03:00,2026-08-24T11:12:58+00:00,2026-08-24T11:17:58+00:00,-15.375,-15.25,-15.29167,60,2026-08-24T08:15:47.156855-03:00
1653,2026-08-24T08:17:58-03:00,2026-08-24T08:22:58-03:00,2026-08-24T11:17:58+00:00,2026-08-24T11:22:58+00:00,-15.25,-15.125,-15.17083,60,2026-08-24T08:20:47.308640-03:00
1654,2026-08-24T08:22:58-03:00,2026-08-24T08:27:58-03:00,2026-08-24T11:22:58+00:00,2026-08-24T11:27:58+00:00,-15.125,-15,-15.05521,60,2026-08-24T08:25:51.750718-03:00
1655,2026-08-24T08:27:58-03:00,2026-08-24T08:32:58-03:00,2026-08-24T11:27:58+00:00,2026-08-24T11:32:58+00:00,-15,-14.875,-14.94597,59,2026-08-24T08:30:47.441071-03:00
1656,2026-08-24T08:32:58-03:00,2026-08-24T08:37:58-03:00,2026-08-24T11:32:58+00:00,2026-08-24T11:37:58+00:00,-14.875,-14.8125,-14.84167,60,2026-08-24T08:35:47.624674-03:00
1657,2026-08-24T08:37:58-03:00,2026-08-24T08:42:58-03:00,2026-08-24T11:37:58+00:00,2026-08-24T11:42:58+00:00,-14.75,-14.6875,-14.72188,60,2026-08-24T08:40:47.332089-03:00
1658,2026-08-24T08:42:58-03:00,2026-08-24T08:47:58-03:00,2026-08-24T11:42:58+00:00,2026-08-24T11:47:58+00:00,-14.6875,-14.5625,-14.62187,60,2026-08-24T08:45:47.451973-03:00
1659,2026-08-24T08:47:58-03:00,2026-08-24T08:52:58-03:00,2026-08-24T11:47:58+00:00,2026-08-24T11:52:58+00:00,-14.5625,-14.4375,-14.51563,60,2026-08-24T08:50:47.603517-03:00
1660,2026-08-24T08:52:58-03:00,2026-08-24T08:57:58-03:00,2026-08-24T11:52:58+00:00,2026-08-24T11:57:58+00:00,-14.4375,-14.375,-14.40312,60,2026-08-24T08:55:47.214777-03:00
1661,2026-08-24T08:57:58-03:00,2026-08-24T09:02:58-03:00,2026-08-24T11:57:58+00:00,2026-08-24T12:02:58+00:00,-14.375,-14.25,-14.30208,60,2026-08-24T09:00:48.543457-03:00
1662,2026-08-24T09:02:58-03:00,2026-08-24T09:07:58-03:00,2026-08-24T12:02:58+00:00,2026-08-24T12:07:58+00:00,-15,-14.0625,-14.30313,60,2026-08-24T09:05:47.609318-03:00
1663,2026-08-24T09:07:58-03:00,2026-08-24T09:12:58-03:00,2026-08-24T12:07:58+00:00,2026-08-24T12:12:58+00:00,-18.0625,-15.0625,-16.65521,60,2026-08-24T09:11:11.988708-03:00
1664,2026-08-24T09:12:58-03:00,2026-08-24T09:17:58-03:00,2026-08-24T12:12:58+00:00,2026-08-24T12:17:58+00:00,-19.75,-18.3125,-19.05682,55,2026-08-24T09:15:47.352798-03:00
1665,2026-08-24T09:17:58-03:00,2026-08-24T09:22:58-03:00,2026-08-24T12:17:58+00:00,2026-08-24T12:22:58+00:00,-20.625,-19.75,-20.20625,60,2026-08-24T09:20:47.452298-03:00
1666,2026-08-24T09:22:58-03:00,2026-08-24T09:27:58-03:00,2026-08-24T12:22:58+00:00,2026-08-24T12:27:58+00:00,-20.75,-18.75,-19.85104,60,2026-08-24T09:25:47.571318-03:00
1667,2026-08-24T09:27:58-03:00,2026-08-24T09:32:58-03:00,2026-08-24T12:27:58+00:00,2026-08-24T12:32:58+00:00,-18.75,-17.4375,-18.025,60,2026-08-24T09:30:47.836711-03:00
1668,2026-08-24T09:32:58-03:00,2026-08-24T09:37:58-03:00,2026-08-24T12:32:58+00:00,2026-08-24T12:37:58+00:00,-17.4375,-16.8125,-17.08438,60,2026-08-24T09:35:47.562134-03:00
1669,2026-08-24T09:37:58-03:00,2026-08-24T09:42:58-03:00,2026-08-24T12:37:58+00:00,2026-08-24T12:42:58+00:00,-16.75,-16.375,-16.57708,60,2026-08-24T09:40:47.355567-03:00
1670,2026-08-24T09:42:58-03:00,2026-08-24T09:47:58-03:00,2026-08-24T12:42:58+00:00,2026-08-24T12:47:58+00:00,-16.375,-16.125,-16.25104,60,2026-08-24T09:45:47.367343-03:00
1671,2026-08-24T09:47:58-03:00,2026-08-24T09:52:58-03:00,2026-08-24T12:47:58+00:00,2026-08-24T12:52:58+00:00,-16.125,-15.875,-16.00729,60,2026-08-24T09:50:46.829479-03:00
1672,2026-08-24T09:52:58-03:00,2026-08-24T09:57:59-03:00,2026-08-24T12:52:58+00:00,2026-08-24T12:57:59+00:00,-15.875,-15.75,-15.81146,60,2026-08-24T09:55:47.776738-03:00
1673,2026-08-24T09:57:59-03:00,2026-08-24T10:02:59-03:00,2026-08-24T12:57:59+00:00,2026-08-24T13:02:59+00:00,-15.75,-15.5625,-15.65833,60,2026-08-24T10:00:50.180800-03:00
1674,2026-08-24T10:02:59-03:00,2026-08-24T10:07:59-03:00,2026-08-24T13:02:59+00:00,2026-08-24T13:07:59+00:00,-15.5625,-15.4375,-15.51563,60,2026-08-24T10:05:51.180691-03:00
1675,2026-08-24T10:07:59-03:00,2026-08-24T10:12:59-03:00,2026-08-24T13:07:59+00:00,2026-08-24T13:12:59+00:00,-15.4375,-15.3125,-15.38771,59,2026-08-24T10:10:48.234808-03:00
1676,2026-08-24T10:12:59-03:00,2026-08-24T10:17:59-03:00,2026-08-24T13:12:59+00:00,2026-08-24T13:17:59+00:00,-15.3125,-15.1875,-15.25937,60,2026-08-24T10:15:56.826666-03:00
1677,2026-08-24T10:17:59-03:00,2026-08-24T10:22:59-03:00,2026-08-24T13:17:59+00:00,2026-08-24T13:22:59+00:00,-15.1875,-15.0625,-15.14116,58,2026-08-24T10:20:47.726104-03:00
1678,2026-08-24T10:22:59-03:00,2026-08-24T10:27:59-03:00,2026-08-24T13:22:59+00:00,2026-08-24T13:27:59+00:00,-15.0625,-14.9375,-15.01875,60,2026-08-24T10:25:48.361491-03:00
1679,2026-08-24T10:27:59-03:00,2026-08-24T10:32:59-03:00,2026-08-24T13:27:59+00:00,2026-08-24T13:32:59+00:00,-14.9375,-14.8125,-14.90104,60,2026-08-24T10:30:48.026270-03:00
1680,2026-08-24T10:32:59-03:00,2026-08-24T10:37:59-03:00,2026-08-24T13:32:59+00:00,2026-08-24T13:37:59+00:00,-14.875,-14.75,-14.78854,60,2026-08-24T10:35:50.082306-03:00
1681,2026-08-24T10:37:59-03:00,2026-08-24T10:42:59-03:00,2026-08-24T13:37:59+00:00,2026-08-24T13:42:59+00:00,-14.75,-14.625,-14.67396,60,2026-08-24T10:40:48.056563-03:00
1682,2026-08-24T10:42:59-03:00,2026-08-24T10:47:59-03:00,2026-08-24T13:42:59+00:00,2026-08-24T13:47:59+00:00,-14.625,-14.5,-14.56875,60,2026-08-24T10:45:48.016877-03:00
1683,2026-08-24T10:47:59-03:00,2026-08-24T10:52:59-03:00,2026-08-24T13:47:59+00:00,2026-08-24T13:52:59+00:00,-14.5,-14.375,-14.45833,60,2026-08-24T10:50:47.869755-03:00
1684,2026-08-24T10:52:59-03:00,2026-08-24T10:57:59-03:00,2026-08-24T13:52:59+00:00,2026-08-24T13:57:59+00:00,-14.4375,-14.3125,-14.35208,60,2026-08-24T10:55:48.250535-03:00
1685,2026-08-24T10:57:59-03:00,2026-08-24T11:02:59-03:00,2026-08-24T13:57:59+00:00,2026-08-24T14:02:59+00:00,-14.3125,-14.1875,-14.24896,60,2026-08-24T11:00:49.356817-03:00
1686,2026-08-24T11:02:59-03:00,2026-08-24T11:07:59-03:00,2026-08-24T14:02:59+00:00,2026-08-24T14:07:59+00:00,-15.4375,-14.0625,-14.4125,60,2026-08-24T11:05:49.084173-03:00
1687,2026-08-24T11:07:59-03:00,2026-08-24T11:12:59-03:00,2026-08-24T14:07:59+00:00,2026-08-24T14:12:59+00:00,-18.25,-15.5,-17.00937,60,2026-08-24T11:11:18.634538-03:00
1688,2026-08-24T11:12:59-03:00,2026-08-24T11:17:59-03:00,2026-08-24T14:12:59+00:00,2026-08-24T14:17:59+00:00,-19.75,-18.3125,-19.11758,59,2026-08-24T11:15:48.179606-03:00
1689,2026-08-24T11:17:59-03:00,2026-08-24T11:22:59-03:00,2026-08-24T14:17:59+00:00,2026-08-24T14:22:59+00:00,-20.625,-19.8125,-20.22812,60,2026-08-24T11:20:47.998947-03:00
1690,2026-08-24T11:22:59-03:00,2026-08-24T11:27:59-03:00,2026-08-24T14:22:59+00:00,2026-08-24T14:27:59+00:00,-20.75,-18.625,-19.68125,60,2026-08-24T11:25:48.561116-03:00
1691,2026-08-24T11:27:59-03:00,2026-08-24T11:32:59-03:00,2026-08-24T14:27:59+00:00,2026-08-24T14:32:59+00:00,-18.5625,-17.3125,-17.88021,60,2026-08-24T11:30:56.618993-03:00
1692,2026-08-24T11:32:59-03:00,2026-08-24T11:38:00-03:00,2026-08-24T14:32:59+00:00,2026-08-24T14:38:00+00:00,-17.3125,-16.625,-16.9569,58,2026-08-24T11:35:48.006620-03:00
1693,2026-08-24T11:38:00-03:00,2026-08-24T11:43:00-03:00,2026-08-24T14:38:00+00:00,2026-08-24T14:43:00+00:00,-16.6875,-15.75,-16.3875,60,2026-08-24T11:40:48.016276-03:00
1694,2026-08-24T11:43:00-03:00,2026-08-24T11:48:00-03:00,2026-08-24T14:43:00+00:00,2026-08-24T14:48:00+00:00,-15.75,-15.5625,-15.65625,60,2026-08-24T11:45:48.519712-03:00
1695,2026-08-24T11:48:00-03:00,2026-08-24T11:53:00-03:00,2026-08-24T14:48:00+00:00,2026-08-24T14:53:00+00:00,-15.625,-15.5625,-15.56979,60,2026-08-24T11:50:48.029852-03:00
1696,2026-08-24T11:53:00-03:00,2026-08-24T11:58:00-03:00,2026-08-24T14:53:00+00:00,2026-08-24T14:58:00+00:00,-15.5625,-15.5,-15.51771,60,2026-08-24T11:55:48.308332-03:00
1697,2026-08-24T11:58:00-03:00,2026-08-24T12:03:00-03:00,2026-08-24T14:58:00+00:00,2026-08-24T15:03:00+00:00,-15.5,-15.375,-15.41667,60,2026-08-24T12:00:51.290169-03:00
1698,2026-08-24T12:03:00-03:00,2026-08-24T12:08:00-03:00,2026-08-24T15:03:00+00:00,2026-08-24T15:08:00+00:00,-15.375,-15.1875,-15.27436,59,2026-08-24T12:05:48.502729-03:00
1699,2026-08-24T12:08:00-03:00,2026-08-24T12:13:00-03:00,2026-08-24T15:08:00+00:00,2026-08-24T15:13:00+00:00,-15.1875,-15.0625,-15.14271,60,2026-08-24T12:10:48.232800-03:00
1700,2026-08-24T12:13:00-03:00,2026-08-24T12:18:00-03:00,2026-08-24T15:13:00+00:00,2026-08-24T15:18:00+00:00,-15.0625,-14.9375,-15.01563,60,2026-08-24T12:15:50.659205-03:00
1701,2026-08-24T12:18:00-03:00,2026-08-24T12:23:00-03:00,2026-08-24T15:18:00+00:00,2026-08-24T15:23:00+00:00,-14.9375,-14.8125,-14.89271,60,2026-08-24T12:20:49.870820-03:00
1702,2026-08-24T12:23:00-03:00,2026-08-24T12:28:00-03:00,2026-08-24T15:23:00+00:00,2026-08-24T15:28:00+00:00,-14.8125,-14.6875,-14.75521,60,2026-08-24T12:25:48.605906-03:00
1703,2026-08-24T12:28:00-03:00,2026-08-24T12:33:00-03:00,2026-08-24T15:28:00+00:00,2026-08-24T15:33:00+00:00,-14.6875,-14.5625,-14.64063,60,2026-08-24T12:30:48.868500-03:00
1704,2026-08-24T12:33:00-03:00,2026-08-24T12:38:00-03:00,2026-08-24T15:33:00+00:00,2026-08-24T15:38:00+00:00,-14.5625,-13.875,-13.96875,60,2026-08-24T12:35:48.353668-03:00
1705,2026-08-24T12:38:00-03:00,2026-08-24T12:43:00-03:00,2026-08-24T15:38:00+00:00,2026-08-24T15:43:00+00:00,-14.0625,-13.9375,-14.00729,60,2026-08-24T12:40:54.496268-03:00
1706,2026-08-24T12:43:00-03:00,2026-08-24T12:48:00-03:00,2026-08-24T15:43:00+00:00,2026-08-24T15:48:00+00:00,-16.125,-14,-14.80191,59,2026-08-24T12:45:50.268864-03:00
1707,2026-08-24T12:48:00-03:00,2026-08-24T12:53:00-03:00,2026-08-24T15:48:00+00:00,2026-08-24T15:53:00+00:00,-18.375,-16.1875,-17.37604,60,2026-08-24T12:50:48.311345-03:00
1708,2026-08-24T12:53:00-03:00,2026-08-24T12:58:00-03:00,2026-08-24T15:53:00+00:00,2026-08-24T15:58:00+00:00,-19.5625,-18.375,-19.01146,60,2026-08-24T12:55:49.219634-03:00
1709,2026-08-24T12:58:00-03:00,2026-08-24T13:03:00-03:00,2026-08-24T15:58:00+00:00,2026-08-24T16:03:00+00:00,-20.25,-19.5625,-19.91354,60,2026-08-24T13:00:48.336414-03:00
1710,2026-08-24T13:03:00-03:00,2026-08-24T13:08:00-03:00,2026-08-24T16:03:00+00:00,2026-08-24T16:08:00+00:00,-20.375,-18.8125,-19.72292,60,2026-08-24T13:05:48.833366-03:00
1711,2026-08-24T13:08:00-03:00,2026-08-24T13:13:00-03:00,2026-08-24T16:08:00+00:00,2026-08-24T16:13:00+00:00,-18.75,-17.4375,-18.03333,60,2026-08-24T13:10:48.383380-03:00
1712,2026-08-24T13:13:00-03:00,2026-08-24T13:18:01-03:00,2026-08-24T16:13:00+00:00,2026-08-24T16:18:01+00:00,-17.4375,-4,-15.52812,60,2026-08-24T13:15:48.608946-03:00
1713,2026-08-24T13:18:01-03:00,2026-08-24T13:23:01-03:00,2026-08-24T16:18:01+00:00,2026-08-24T16:23:01+00:00,-10.1875,-3.8125,-7.6875,60,2026-08-24T13:20:48.836462-03:00
1714,2026-08-24T13:23:01-03:00,2026-08-24T13:28:01-03:00,2026-08-24T16:23:01+00:00,2026-08-24T16:28:01+00:00,-12.125,-10.25,-11.35938,60,2026-08-24T13:25:48.695216-03:00
1715,2026-08-24T13:28:01-03:00,2026-08-24T13:33:01-03:00,2026-08-24T16:28:01+00:00,2026-08-24T16:33:01+00:00,-12.6875,-12.1875,-12.44167,60,2026-08-24T13:30:48.367995-03:00
1716,2026-08-24T13:33:01-03:00,2026-08-24T13:38:01-03:00,2026-08-24T16:33:01+00:00,2026-08-24T16:38:01+00:00,-12.8125,-12.6875,-12.75937,60,2026-08-24T13:35:48.544482-03:00
1717,2026-08-24T13:38:01-03:00,2026-08-24T13:43:01-03:00,2026-08-24T16:38:01+00:00,2026-08-24T16:43:01+00:00,-12.8125,-12.8125,-12.8125,60,2026-08-24T13:40:48.438563-03:00
1718,2026-08-24T13:43:01-03:00,2026-08-24T13:48:01-03:00,2026-08-24T16:43:01+00:00,2026-08-24T16:48:01+00:00,-12.8125,-12.625,-12.72188,60,2026-08-24T13:45:48.794392-03:00
1719,2026-08-24T13:48:01-03:00,2026-08-24T13:53:01-03:00,2026-08-24T16:48:01+00:00,2026-08-24T16:53:01+00:00,-12.625,-12.5,-12.56354,60,2026-08-24T13:50:49.026338-03:00
1720,2026-08-24T13:53:01-03:00,2026-08-24T13:58:01-03:00,2026-08-24T16:53:01+00:00,2026-08-24T16:58:01+00:00,-13.625,-12.375,-12.81458,60,2026-08-24T13:55:48.599392-03:00
1721,2026-08-24T13:58:01-03:00,2026-08-24T14:03:01-03:00,2026-08-24T16:58:01+00:00,2026-08-24T17:03:01+00:00,-16.125,-13.6875,-14.91771,60,2026-08-24T14:00:51.762835-03:00
1722,2026-08-24T14:03:01-03:00,2026-08-24T14:08:01-03:00,2026-08-24T17:03:01+00:00,2026-08-24T17:08:01+00:00,-17.9375,-16.1875,-17.12076,59,2026-08-24T14:05:48.391959-03:00
1723,2026-08-24T14:08:01-03:00,2026-08-24T14:13:01-03:00,2026-08-24T17:08:01+00:00,2026-08-24T17:13:01+00:00,-19.125,-17.9375,-18.58646,60,2026-08-24T14:10:50.565619-03:00
1724,2026-08-24T14:13:01-03:00,2026-08-24T14:18:01-03:00,2026-08-24T17:13:01+00:00,2026-08-24T17:18:01+00:00,-20,-19.1875,-19.59375,60,2026-08-24T14:15:50.370516-03:00
1725,2026-08-24T14:18:01-03:00,2026-08-24T14:23:01-03:00,2026-08-24T17:18:01+00:00,2026-08-24T17:23:01+00:00,-20,-19.375,-19.77292,60,2026-08-24T14:20:48.751005-03:00
1726,2026-08-24T14:23:01-03:00,2026-08-24T14:28:01-03:00,2026-08-24T17:23:01+00:00,2026-08-24T17:28:01+00:00,-19.375,-18.25,-18.8125,60,2026-08-24T14:25:48.690517-03:00
1727,2026-08-24T14:28:01-03:00,2026-08-24T14:33:01-03:00,2026-08-24T17:28:01+00:00,2026-08-24T17:33:01+00:00,-18.25,-17.375,-17.80729,60,2026-08-24T14:30:48.869687-03:00
1728,2026-08-24T14:33:01-03:00,2026-08-24T14:38:01-03:00,2026-08-24T17:33:01+00:00,2026-08-24T17:38:01+00:00,-17.375,-16.6875,-17.02813,60,2026-08-24T14:36:00.770478-03:00
